Actual,Predicted
121868.63,121289.49305483444
117295.92,117778.88975637974
69900.25,74073.41322067057
95149.6,92046.32876626556
51184.15,49143.78407217197
75227.98,73025.34894430407
15160.95,13690.942225881554
8215.79,7458.328217792121
6799.1,5163.498789044243
40969.18,39584.48127227569
55692.05,58938.033217120894
4702.0,3991.791088069025
83561.02,86900.69344719734
68680.2,67918.47775247086
1326.4,-225.84196361868817
4099.3,2778.3814635603194
46189.63,45188.25236711938
53321.0,53204.97208108575
22683.41,22027.47026598236
218.93,-1318.1497867563667
33292.29,32951.064081860444
3066.87,3445.2086558992887
67644.98,65718.85753686287
60730.61,60117.66600806532
130355.1,130291.1802891599
58381.06,61928.08071056921
84126.73,87379.87889304571
64043.68,61739.04744817501
50823.92,54601.14987571549
91947.71,87443.16918362175
9613.33,8797.299306886009
85940.05,83142.67755017335
53532.53,51965.49355540431
91520.22,94257.426930909
56918.88,61646.28779113815
80127.67,83412.17996324954
1872.0,-1571.7467452837082
833.45,-2244.1142350154405
51359.67,51102.222867705575
61398.02,62493.92141527886
21633.04,24137.251410451274
7434.0,4342.809647951559
63239.91,61347.703859192115
7394.77,6072.4190600656875
95142.41,91922.83906732424
71476.07,75087.95590851267
169161.0,167770.4775050424
48927.6,48188.33765341464
50138.42,49421.99288202232
21346.39,20530.4602872236
53538.37,52478.95805690375
774.72,352.91846452793834
69286.37,70207.77831760223
138391.75,138542.74051818883
66949.3,70668.68250075866
140751.74,140596.19070368487
21345.71,20388.25896413948
10455.96,7409.840812393406
93191.52,95888.41746202708
63710.59,67008.74635396233
167756.02,167625.53406061936
47696.08,50332.653421586656
10471.86,10980.743308366349
81845.05,79511.89690239441
14557.78,14120.772100768954
104250.52,104386.42304689015
60346.14,63622.53552245786
48658.18,48000.90016177055
50286.06,54119.16972564329
25655.84,25768.54784177339
24656.0,26539.97079503323
24057.51,21503.295001259496
54450.17,56353.77649829673
83739.9,87200.89621880061
89920.16,87505.46448502055
86207.56,83022.20204774335
46718.41,50120.424171677216
93620.84,95781.84042528627
15898.69,18124.17481521913
57468.2,57011.83266413588
81010.49,83985.24616048082
21019.98,17707.427170962415
34023.16,33020.316074303795
2206.86,1792.0503993103412
27725.57,27895.259268922568
53018.47,55130.721853585215
32656.46,32323.314967768365
54422.82,54938.32572212522
101288.8,100541.42276630638
57715.66,57744.034930702255
107993.51,108333.08732473396
36514.24,35877.51822546443
200.0,-3236.5688911043762
6619.92,3516.323321732314
93236.06,95928.73417181526
47150.35,45379.67051266889
120170.05,116376.33830162254
15071.48,13339.89330910884
70311.25,72920.05361832898
2920.69,3535.581045732666
69705.36,73813.34981454523
63689.52,62774.44612664984
1748.5,-1693.8509720087095
65849.13,67937.31669637443
1013.92,599.0732745543937
79384.99,80951.33157627656
13801.78,10856.74018930157
68770.72,65956.95115944101
29242.38,30993.720598505548
102109.76,98800.7916142036
17935.07,14691.763619153782
90945.05,90575.72623892876
929.72,-2446.954906232815
165234.0,163534.0492577475
95336.0,97970.99579290775
117677.81,113463.62269990952
95966.87,96716.33008240417
61884.13,65621.92067950695
118452.69,120000.41347403669
62222.88,64907.10544182534
60311.42,63419.23756702809
80307.27,78860.52882272881
79267.28,78155.99626769568
95042.79,98228.44666455238
14432.4,14340.256437943957
3050.73,3636.079621373494
56833.8,57979.01242438322
106270.75,102525.68514138577
69381.09,67772.68912862627
86516.98,87887.71630565717
64299.22,63430.05536823252
100599.65,97427.90424206297
77908.0,77098.42513691912
102782.13,103297.7062597925
99996.92,102835.5607515925
132403.94,132034.45957438395
129718.63,129204.47440093032
74951.03,75174.93408085324
1880.7,-1364.6291659649796
40230.71,39673.803584886075
78370.3,82435.99761123487
73119.1,71468.19570115236
64780.25,63914.766580313124
3967.37,3501.232061890514
15696.67,15937.925247936008
8847.61,8567.796621229609
112302.51,114759.78939914788
71826.66,71486.38316345138
14771.25,12974.94388745282
152975.66,147606.77600040482
7447.18,7773.395114623352
77274.14,78224.16670707935
95918.84,94703.43640055484
70710.62,72043.29984988671
52231.62,53740.79207482522
9342.33,9676.415203798184
19943.02,20220.12427909136
69125.2,67645.45106034337
41800.2,40500.194575654394
54171.91,52074.95501437901
36016.52,36348.633722357066
58496.44,55795.469092453335
92577.27,89004.2752928933
80281.16,79673.37607255139
65679.0,65540.15982236997
70198.05,69467.6142180137
23981.36,24576.001983281676
123819.94,122896.34877069898
95203.0,92167.30668522404
60376.55,60467.89962104657
105805.03,108082.63015567257
106971.04,105544.41398244665
23562.45,22794.199159473923
133135.78,130297.85778107331
126212.14,125696.71527813093
15265.26,16617.382485835136
95618.25,96570.17402644936
96709.13,96610.59422140694
110174.94,112515.045341278
1551.81,-1360.131943738139
80864.56,80278.39456102677
10293.16,6717.269136335228
71394.51,74510.49639846876
29922.8,30030.268650435795
2174.16,2625.9037899796094
4875.5,4528.269169795858
65476.23,67958.523699305
30043.92,28734.59558633476
63595.41,64731.73170792566
14167.5,14241.491328982323
78741.52,79996.25604090194
71391.87,69781.27315234853
8613.75,7066.735456948067
33887.9,34518.151972252046
9751.8,6652.19569511187
68149.56,71842.56478520263
85764.41,85373.9703997997
3939.21,3241.2655509421966
39644.55,35239.00438222269
92711.5,95419.78005123598
13766.71,13367.51193539903
113779.3,109040.2266540702
88237.99,90684.05230491413
73130.77,71126.94505006596
67267.09,71245.83763692417
18581.1,16734.52978573965
111990.77,112255.32066037542
66299.45,66019.80730189617
38826.7,41126.17786399885
101669.03,100392.36617545693
72328.21,69856.0190680308
63207.19,64173.22808578117
75515.5,75382.91959997281
90415.97,89254.77349079109
95203.0,92167.25713800898
87881.05,87371.60631369283
34803.08,35204.756445038576
106912.21,109166.79686776479
94851.06,95567.62893851128
0.0,44519.60563045934
36211.73,36762.409343328436
71777.32,69318.44545316746
57018.99,58383.08596266249
14470.9,10801.900915579557
494.0,-1056.3168096007066
103167.8,99901.38090361783
58979.19,61519.9482892728
14682.5,12888.682020088403
82035.72,81665.28174572063
77519.02,77515.16312654749
82223.71,82625.90314569243
37866.0,38884.261891028465
13138.3,12236.63622732539
47010.46,45612.341063322136
123416.56,120517.86641362839
96518.89,93447.47312475875
64672.15,64493.15216055695
2983.0,3486.6417007777054
83073.19,83314.24482317864
53153.5,54775.688444167026
12723.46,12376.897019680022
81356.49,81205.46980674074
75336.5,79699.20328998094
26973.15,24900.5545382142
2564.93,-813.1730642280454
74464.86,75707.24217953818
25625.26,25917.046456302047
30171.56,30960.404621519247
82773.26,85711.52486446212
109865.62,112513.87829614316
55597.79,58435.17790081537
75033.02,76003.12187506357
7916.62,9875.308737999832
94694.5,95379.10762166028
14611.49,15460.512356588959
76633.8,74064.71336454614
18623.23,17569.25363999251
80189.32,75513.56792984527
103324.05,105698.77715931827
159656.0,155035.85268119076
113792.9,110999.62473084965
72261.08,72441.41399233519
10753.58,10166.507347276376
101417.65,102511.36686412725
65638.28,69399.78358001486
75657.0,72939.96686306591
23378.89,22190.176610750663
79901.0,77250.05679555508
130167.42,126101.26130319128
76100.04,74766.61946822943
64086.02,63959.40927489393
119674.07,116218.49221247435
132244.96,131361.08795028384
2079.35,519.2551791647638
4176.3,1066.7728127612718
91297.91,88766.53289033262
50560.3,52285.91381554488
129247.86,130371.26052673523
46033.23,44036.51874167483
63902.56,64178.912244840394
26777.3,26831.204789623873
68061.89,66216.93143081162
8280.9,6807.09500410124
8916.52,7256.7050246303115
68656.02,69698.73542540244
41754.5,45150.25707589599
125388.02,123557.91844984215
68964.64,68872.92370384882
348.63,47339.778821192274
116837.34,116485.61499288952
84904.52,87798.67414343324
85081.6,86140.00794828097
106664.56,105298.91111511295
56432.7,60248.01591070189
87038.38,86083.88731457415
9449.92,9099.92745079592
102592.44,102429.37651344569
78610.05,76534.2689385587
15376.0,14688.650103101689
1047.9,1635.2503364308723
67330.14,62060.38077685096
57361.75,54913.28889970794
75306.43,76866.29455846276
169355.01,164452.65944415436
115817.02,112183.99651093641
8097.84,7607.850346264211
1047.37,-2243.063289787824
141953.05,138631.8615608592
1582.27,2208.241186693791
96513.89,98171.6753160755
3003.54,3498.2391744992347
11897.6,9190.995787702122
62867.0,62255.4791932059
106028.0,102949.54548181151
107580.38,107205.76250766005
104884.01,103521.55358408834
173529.05,169889.35323794323
2055.24,624.2563170791618
3777.3,4815.698383575007
81789.03,79030.6124137599
34878.2,35339.15047320316
20202.53,19695.39940610429
72838.32,74373.44705831521
20797.92,20226.73310840082
82899.51,83789.93635668472
12881.0,11844.698712777303
50577.14,48663.50666116213
31111.56,31363.124626964374
117.69,-1739.2124989970762
105152.63,107459.10969523144
104832.88,107437.44312555883
2396.21,832.4159694882255
63902.01,62806.05960299089
101480.93,102570.11529248432
35484.86,33885.51184240435
106887.71,106297.38822971439
151788.15,147535.60570567608
7806.0,7030.78706058691
39963.04,44068.3134347733
66587.33,70739.19029818592
115665.22,116963.32167858725
83241.01,82358.71515215618
72150.31,70839.3176775735
29239.68,27564.13519394404
78209.13,77877.30929926244
125662.0,123627.22345479453
86584.0,85675.04559210714
30283.57,34624.25074786773
93236.03,95928.909564741
43.68,898.3990385861398
135845.61,135482.41456711484
43457.58,40544.60718618231
58052.51,61310.859919503746
69991.08,73165.61390619903
87619.03,84776.53893666269
57300.66,56303.342191871605
85795.69,84903.74718002205
3111.14,2663.6679634625107
81958.0,79260.1962503888
1999.23,438.9290021530396
59926.16,59363.87907088995
31094.41,29586.393839042306
71996.5,71563.01425271877
121343.56,117936.83833050934
77104.65,75594.19478051117
73515.16,69229.1605018333
63707.77,64413.09745616499
82462.0,80298.94998520619
78213.59,77672.15699031117
81327.47,82576.2719576275
77455.56,78832.51770320439
96291.02,98898.63045514758
12462.68,15296.444197327692
138628.74,134835.04409305038
130377.76,125799.55314866935
82633.22,82032.50913568583
106087.35,102742.08111770923
58955.71,57303.68713820129
80150.99,80931.91166462611
7628.06,4649.85151331775
1397.25,-20.311769032021402
143269.9,144582.31907151843
73491.22,71218.02990207
65476.65,69286.80738550152
51251.05,53066.65226528438
81407.51,82824.77794109176
77623.01,81077.23210782022
143982.64,140802.67436653218
71389.78,69287.33703638827
7844.45,4314.970648727765
20947.92,17503.403510062584
54058.51,51958.01687867599
52223.98,53372.34151382777
1109.61,-2328.918104244709
135671.51,131874.62347933906
4218.36,2694.9873247372525
62837.01,66509.28502655138
85387.68,84279.14253298508
4759.5,3164.345170127235
13146.8,11391.135800283519
14468.13,13583.037189572882
100819.45,98063.69643908861
57630.6,55457.88299076325
27927.61,31617.33445966682
183839.95,180952.35150783794
60662.12,60367.82589876238
43533.05,42604.950826712186
58140.66,58694.98333576692
108092.69,106761.07809211321
62322.07,60055.418640405755
31871.42,31967.989876138454
27229.41,27419.361803393713
120614.5,121766.06669067171
84440.85,82672.42608760741
2228.41,666.9007269999638
159819.07,156806.77609204387
50570.52,48439.43967927103
52997.12,51760.49350727118
95203.0,92167.00940193371
59618.5,56665.23643378751
4182.14,5536.312427153542
49279.1,50177.110194572975
106337.14,102984.58505069287
109701.98,112061.09070149611
114397.52,112748.46396367875
115478.54,115646.1318904429
56104.04,56863.962973339236
53539.41,51996.26773406961
98787.45,99899.06404152453
23822.0,22103.446770375616
46033.97,47157.973955774636
20754.39,22656.63538844196
73378.49,72797.74711112447
51991.01,50159.71771480591
64204.55,64887.40402882106
144874.26,142475.57426042802
59405.36,61829.492761968
59389.37,60256.97057730669
120323.81,122468.33603614548
58562.25,60771.20242999579
60586.49,64356.4123072447
121305.11,118295.23825384537
55626.28,54562.53913497286
14406.07,15291.633099414074
53430.61,56699.462455684596
35513.56,34786.69053809148
48265.93,45829.65064536417
90239.11,89706.91191197182
42837.07,45319.869600411424
119527.5,117787.13722938509
115594.94,112582.44847644688
8852.6,5305.642733769542
69018.01,66620.05691204648
3334.05,-35.08361889486696
46591.41,45717.183192250974
1845.15,1560.0923667431416
23874.7,26160.91489193919
4078.22,2298.060956847432
62251.25,62566.75934359916
56237.1,59479.7766434421
49436.37,52167.37910021222
55153.89,56800.59114573029
83399.84,79478.54380937456
22610.74,21980.198096794527
1413.0,1822.960948769025
709.84,288.5068831942117
98994.98,99997.591403028
98539.44,95154.14273075294
73443.53,75227.03304412273
5815.41,4201.465607363061
56193.97,58745.03867135618
15756.77,18958.425695426995
67275.0,67041.13804474805
125698.05,123663.58951955839
23757.5,22015.33036295866
63788.0,67534.33747221371
93775.0,92705.88855681955
3302.55,-148.85903544433677
18594.0,16522.79758770924
40536.0,41489.66426432783
128855.53,126623.51781288134
57277.63,61704.62882667372
43008.85,40930.227334852505
33239.99,31967.69817388063
175441.36,172467.8077570164
70439.94,68570.71790681672
39526.74,41171.14428746348
46804.65,44867.82515585236
878.0,-671.1362875339328
353.48,-1028.6142510892969
17228.57,20048.14511634582
11459.57,8190.861909293853
6452.64,7046.203948216906
3059.55,1667.4849317561602
6357.49,7536.09166507388
111860.87,108348.78940682183
18402.95,17885.802459289233
66059.16,63712.279213546644
142078.29,143178.27489551602
68078.38,71682.73093835439
28024.85,26678.53775543617
127677.59,123690.62227467875
83810.83,79275.36485498401
1865.58,2679.211339756148
60481.75,61871.36653006395
60699.65,60102.377703341575
169032.0,165664.34146055873
14808.57,15104.35002588269
33947.34,34017.30183107071
14602.9,14208.396887824223
71799.87,71003.36820775064
48503.25,47433.09831427951
50146.29,53928.7705349545
10537.4,8355.720530077153
132399.27,132027.35667410935
1252.24,-298.98183501147287
59312.5,58716.667077545324
52227.04,51710.40878609515
4125.0,3706.104637631339
8186.1,9100.071643350318
2346.69,-1101.29937171645
111845.57,109999.96724092105
300.0,-363.8755690531543
65604.33,64531.33942813253
93164.85,95863.08847409287
12512.35,13426.2041780597
1450.8,-1733.836961694251
76691.58,79703.42016363563
2357.77,-862.5294973426935
72063.0,72329.97377387094
155308.54,152533.53011960094
52269.84,54137.06385560702
130634.96,130319.68847610385
3186.1,1249.7589582978035
142965.76,138477.98716119878
56497.67,58942.19451419306
5912.68,2421.3306434348706
137559.99,136188.96287533102
184902.39,181494.14812424363
500.36,363.5904674884732
13994.31,14835.59390148046
53048.08,57413.56194958688
62946.04,61208.7212228568
82635.85,85873.73921680584
61855.13,65620.26076428563
675.88,-686.9506807729558
68999.43,69704.56929437714
25124.54,26195.79113175971
8062.42,5001.404837208582
74246.97,71735.19405263237
10448.07,11703.735851146295
64301.18,63490.99564990662
38183.57,39117.708337447286
78754.64,79279.04202165105
79581.15,82765.71501500785
50960.59,52279.23412705681
120937.02,117153.27142879937
66605.87,70120.10279033124
30166.56,27890.681302592533
89952.33,94062.94134467334
68362.7,71997.97742207424
9073.75,5521.359363704483
58538.87,56987.72034629976
65505.98,63843.78758216471
108404.76,104131.53846564388
86015.0,85032.7101446359
28202.08,29218.64670765267
109663.03,109997.43658770254
66287.98,68858.0887380501
643.11,-2047.404693434255
74623.99,72577.85356825999
66977.09,67861.95860509024
70600.1,69872.47180977088
80323.91,79522.07133958995
48352.18,50332.411559735534
56445.0,59124.56265910802
66766.32,69089.6654812291
64033.51,61235.63520427997
70574.01,68139.95819437168
92596.69,89545.58010386076
103887.34,103110.25215937811
501.8,17.773573678343382
55147.7,53677.027042155525
105313.08,103984.09578877088
21547.08,18090.26868371148
103668.88,100598.21710838571
23546.73,25337.835878714177
90.25,-3249.770733675352
77524.17,82140.24076182046
79466.85,83019.6832281577
177920.0,175599.46907739082
168419.85,168273.4203756327
54106.34,54712.04480441537
51181.11,53978.921973072975
97983.76,96794.98247339224
37438.44,36713.0396908411
28024.99,26172.567012773627
99251.1,98052.1329644556
95815.47,95745.86556016473
83971.82,82005.298653359
105573.94,106529.32722550968
37388.75,40810.77229964557
9328.7,9050.973195878345
63036.0,62918.81218012919
140051.64,135329.66006182638
54974.91,53556.2426304813
2867.12,1488.384241879503
96580.73,98138.01012701707
42360.43,41245.73824314539
171782.94,170715.45764276403
58874.93,57220.45186048662
11669.38,11123.670733468389
73063.16,77045.01632242992
7502.2,5969.179600825933
22625.84,21835.757119214082
55938.68,53983.18464163766
102537.18,104745.4850897972
4808.85,5795.655576364319
20709.45,16873.498559868727
51493.15,50781.571357679626
36647.19,36528.68164557149
100439.01,101499.44193485763
87394.52,88113.76770991826
58904.66,56415.22632577543
16606.04,16943.204218013394
113180.93,114628.80736262073
114616.03,112676.78879088516
29734.12,28836.150481432276
83074.14,80984.93775874094
20118.62,20029.696289264364
38841.76,37939.22380950699
85283.03,84908.8890274249
108100.09,108490.1258171628
102548.27,101248.70018927017
4319.47,5152.594626725149
124105.51,125493.269200917
789.44,-2492.73742838452
83160.0,84046.98048261035
27238.25,25917.05485636902
116873.3,119600.90156749664
134377.67,134641.64539075305
55840.93,60289.9653890739
106332.95,102199.55240512741
38084.57,37750.06837258723
88102.44,90619.3146512364
1950.2,2858.3083654138827
7797.07,4268.193750973456
97561.98,98141.80807880373
51031.98,49699.38481115758
42195.53,42481.8696456344
70984.31,68541.63177822625
10279.62,8591.01222990991
4359.96,4880.834594625208
2671.89,2295.4592736153936
60180.74,60432.08601796141
72253.84,72158.1680932304
84160.0,85571.86725744442
95246.52,95959.35993353292
2659.92,-785.3002333545301
64615.0,64975.751065195866
63270.34,62336.77778561253
136799.45,133848.4405949458
25917.54,25753.78108623284
172639.93,167109.53433702653
57630.6,55458.57665177403
8392.03,6742.699813562438
9067.43,9402.310386244084
70699.0,73817.58004166977
6662.62,7035.379041630578
59470.66,59244.54696253706
103018.8,104592.16362511012
62829.0,64460.73068627988
2720.59,2317.5838511983893
72377.74,75755.36570199681
66128.14,64091.59484802644
114595.27,112656.58170996519
1732.81,1061.5834422553453
56237.03,59483.204181369954
92094.91,91026.20363177253
84037.0,85414.30680023195
69384.66,72677.7131808114
165318.61,162487.30298765257
119556.9,121283.23179169282
27332.55,29983.615920262528
59260.74,57060.976552647095
56129.52,60893.12415822429
36001.24,37993.686680630286
62884.6,65737.38668326673
73264.92,76214.48837267834
28804.88,29573.988938729806
116986.45,114609.24426184519
81160.0,82071.33648771768
126370.02,127986.194777689
80666.62,77998.0519583512
121523.29,121500.18322837721
60665.88,65541.79123567729
16678.56,16761.946847168758
47493.32,47645.39538060249
45442.67,44058.879231708815
32675.5,32143.574660152382
21839.78,24873.533496892087
84173.05,81078.48371267167
43154.07,46593.46860988192
49812.75,48106.441796099985
73002.4,72287.96428517485
43565.82,43672.87488334002
875.0,1206.880804512155
15899.47,14515.569672244012
142188.1,138692.68752782684
3292.05,1710.8787382380033
110608.69,110812.95794411388
80425.85,78305.75744420438
114317.0,112667.74939985927
53250.99,54564.333473823324
55753.85,57012.36980955242
19380.04,18479.60610551198
67041.88,67947.1082133784
61253.05,64484.334848666615
77011.51,80051.32993641171
42094.41,41656.884962362456
51988.83,55974.09058238453
35307.79,39910.0579472902
84302.65,82090.48880129633
63440.96,64857.1505079259
46.15,-619.2025306719588
102309.83,101027.76004215516
77696.07,76566.77690020739
92518.58,95228.41126917455
83508.68,86785.39918835065
70207.7,69979.8687733552
59680.02,60834.94510267823
53795.41,55053.59551041626
91103.24,93847.66476287934
59702.51,60047.160180786144
32984.58,31475.28625487124
77385.64,77124.75417699758
25270.89,23895.625595903497
80332.88,78220.41456608484
55795.88,57455.68962223441
93450.16,97419.93114946349
110296.51,110608.16081814069
30567.49,30521.260012237042
147670.29,145179.139330052
67179.54,65307.831946500926
38859.59,42640.71093566618
80551.02,77613.43046740792
57664.77,61427.359631408995
86977.16,89005.98352719512
52070.26,55831.850573531534
64198.12,63956.60884206703
28136.11,28670.804245198186
32284.3,31545.68498376939
130752.83,130500.99100102391
3888.25,4943.007285039152
57810.96,58608.1638876314
52562.99,52758.90707395029
58346.36,58344.05135364948
6733.6,7074.695608396738
91289.06,90794.17448676447
138237.24,135473.77139963134
44856.63,45172.39256140932
65390.21,65954.85651248328
14332.4,13806.24714413943
71684.06,71092.65334522414
99768.4,100349.07858215141
11505.09,8344.3789919681
62019.03,63111.0088650659
3361.5,2294.9167175298717
9970.4,9147.632591971924
10757.03,7252.530902907092
68730.54,71632.72478759383
59628.11,58857.022063301745
17479.8,16459.798795737574
71196.2,69292.14653019057
16278.75,14443.041251904804
109634.02,109964.4197132004
71813.7,73353.12555128895
79724.19,77815.78348752792
111219.97,113644.76974389651
2195.08,-167.29953453136113
3245.56,247.942452262585
98819.62,99945.71576923775
69180.69,69338.89703781923
77065.98,76812.11836954679
0.0,46499.120975475875
51408.42,49904.563216889226
40936.93,40251.90451455652
4157.4,694.0519325061905
49162.95,51475.396004128124
57120.59,60939.082275100445
10418.36,9159.916114293526
129297.34,125258.45462242067
5598.48,6268.464253871571
97086.07,93997.3437340433
35466.76,35702.3693530358
129937.31,130086.93245198809
15453.85,17537.856060314873
100880.06,103861.81443918472
7858.23,8274.703677633268
81075.04,77962.48873784419
45703.92,43988.62377626828
10520.73,10877.136844480461
78389.55,76249.2532182204
76354.89,74333.1741613823
114386.1,114579.80873012269
30542.07,29113.189216233426
28247.03,30116.19257341674
9230.19,10431.94386496448
102357.9,100649.88973229582
105099.89,104326.4292575432
134675.13,131146.01801012742
11688.58,8811.063484740574
79449.81,78927.86101307056
61605.21,62757.600883482504
70367.24,68542.97741381451
123290.7,119438.27561786374
103768.04,102438.32424766253
58809.73,59353.29340961129
69956.65,69221.46861416353
115478.52,115645.31990086447
104090.44,106911.94759865063
111140.01,109456.17681372026
5518.95,2035.932480149735
57195.1,57278.3924867461
148672.45,147707.15111855406
95595.01,92551.39065027739
9875.12,7266.900146684966
64443.32,62659.15255892938
48579.28,50766.24536363446
8639.81,9385.265105912098
55074.04,53985.800372642436
30976.25,28127.22790959893
10259.4,10972.373418571588
71748.29,74909.94537617035
11873.18,12674.011677420727
9153.58,9530.111900911543
108192.44,104786.62727191468
56126.0,59414.61550001898
56858.54,60741.619281769985
11362.2,9067.970509707513
66010.31,67926.57924193851
83552.11,87157.69535769592
72879.9,76461.0902211382
108418.33,104693.45797701468
10003.43,6898.600583094907
5220.0,5572.197523880517
16746.51,17752.3562767646
46688.03,46805.783855121976
44922.73,41507.950746882016
71196.08,69291.04018106409
18865.09,19163.404585241333
11815.55,11489.927713388774
2998.8,1428.96119127571
800.9,-660.6944431811426
19356.23,17020.811360064974
0.0,46505.413471787855
113209.06,111594.11683349917
159648.29,159205.0142859909
94984.02,93865.93911383938
65505.14,64873.216673764866
71414.72,73525.21912243246
26574.84,28254.030175327993
81497.44,79351.62859724472
98245.23,100317.74957561551
4568.4,3108.1468496402813
89149.93,91948.44833420216
82699.16,80484.06503843216
65957.64,63612.664842675455
12913.1,9279.460234527163
29473.25,33697.03039058445
179546.01,175465.0086281609
51168.02,52823.972049329255
2122.17,1760.414800324681
67214.05,65016.31486737953
95203.04,92169.27749488631
54492.5,57738.4924095444
93455.27,94619.0707653088
4980.12,6009.3857319297895
48517.74,48949.64058529513
11067.36,11689.2455987129
2293.4,-911.6545162826515
57902.79,56156.63998375992
80471.01,79629.5429105439
137249.0,134772.742074339
72517.39,75452.2873040365
5235.05,2141.298693068391
10758.79,11203.753885934617
39128.88,36369.377792058614
57048.54,60813.041066312835
67978.65,67818.04361260305
25758.01,27661.95825209777
48541.2,51746.77859154154
55610.17,54558.21520133035
20003.13,16308.259276425357
67525.51,70678.5598210478
64491.58,65025.047685310725
69213.92,67453.83275589038
92958.0,96191.7514231517
39421.28,40416.93919640999
0.0,46497.43637016401
26780.5,25473.712058351004
8578.41,7852.920996160778
77517.0,79009.45333832031
82610.6,86409.39915457151
66301.4,67649.50254715538
992.23,617.948691583566
983.29,-397.1727388533036
68089.23,68923.70371435992
65448.02,66515.16709375773
122837.35,124841.28612437395
97461.07,100035.26773245777
61563.1,65524.39958761603
19460.16,22872.286212800114
2119.48,2696.6111919918403
86096.27,88956.64630640089
26187.23,25406.196489476788
40907.99,40692.94007509006
71251.01,74391.7638136331
91513.9,94711.94934744795
51640.47,56188.491641306864
13013.4,12114.735338503458
70208.92,70835.73451131432
64760.0,66366.518301439
72070.53,75661.23370903383
94078.01,91070.53189986644
43804.27,46879.32143135141
82542.32,81213.13386526832
3289.57,2435.3607865483864
72686.12,74211.1650513183
88353.09,87376.90209180105
72841.46,70359.5741134633
103436.11,106327.5248671414
32298.73,28264.37476682855
82944.48,83153.70297395902
14865.59,15668.704803189721
37041.13,35847.95443020502
54430.08,57887.468523525546
73207.09,72578.61266932583
97461.02,100029.34933391615
155208.56,153363.57851110076
11956.86,14159.782717976566
78511.4,73310.20650849429
7107.53,3729.2262006153906
13725.61,12060.246554559482
35982.0,35959.6989917982
54673.74,55054.30179618242
179608.5,175514.98236736853
59741.3,56429.521508678205
19363.95,19258.455309667144
79724.5,82726.81077701859
59677.0,62880.35026636286
29115.42,29120.284571518812
6799.13,3289.6519668729525
133203.74,129487.82570695622
45994.74,48691.22954638237
126197.12,127922.46155602652
17432.94,15128.037043813812
113477.71,112352.40369174295
141200.97,136115.93243446242
5559.8,3962.3651315879397
71946.66,70532.34152527542
142914.48,140642.83390767436
66499.12,64660.27180891522
60472.52,64157.79755892072
70089.77,70532.59595766131
4992.23,5863.066077311087
72461.96,76847.03131647408
115080.13,117234.62575818255
119345.6,119396.72094228893
113209.0,111592.275570714
58105.74,58358.55773698481
73766.29,72669.32289589666
90301.35,89115.14695059959
86965.09,86561.60353137212
68.89,469.64459656774125
0.0,-2203.825945308374
88024.6,86444.3702797391
10375.21,9982.079569240443
319.02,-1129.8483299656
20221.03,19119.643015673275
50315.52,54136.55130844054
7407.33,6900.214702237521
75636.01,74848.2307965575
156140.13,152823.58979493912
75403.05,76212.04824417536
59419.1,57764.05341766658
54445.49,51044.502240432936
94375.51,94666.35169264796
52974.31,53257.41814331271
75038.72,76360.95642428967
114317.03,112664.59716121478
27800.33,27936.6234576393
61123.93,65181.723949213585
87348.13,88214.54542742766
51447.16,50223.23751186622
3668.33,2090.349455802607
29697.81,32202.14100539216
727.09,-2491.099625123097
4408.96,2031.1839149122825
8873.19,8365.527667872062
10600.0,10931.963111668767
14384.96,10718.296920185741
55670.48,59313.14345934772
77997.29,76816.04061759009
34921.35,33352.07342903897
7716.65,6943.570323433487
68115.01,65997.05717078852
15282.2,14873.936228573803
11306.07,7992.858927495807
104250.51,104725.17947284516
2324.77,2675.6944975639417
89648.01,92435.14361740637
79203.11,79592.70301052397
19716.01,16792.344383278498
161044.0,155927.82127410878
10744.01,11095.61327083104
153626.91,150798.4312839212
130369.39,126305.51468107593
68474.52,66954.36667950865
104342.11,102988.5495673174
83865.51,86765.40869694803
131131.24,128558.49443373027
9263.15,8146.720357469276
76146.2,77370.72680043822
157539.97,152548.557551032
56522.43,60853.55266866887
12645.36,13656.958293664247
17947.37,14660.467149701748
60289.6,62894.5518300247
70416.27,74396.93642696395
62176.54,61253.57397666007
147560.01,143225.16891639645
177.65,-2859.6208126257698
153.52,-463.1652010723483
68068.32,69535.14262211033
166530.12,161541.00312624604
30738.9,28618.309877991425
83913.78,80656.49501656738
10537.45,8815.134141745119
75614.18,73071.20597432552
79021.27,83359.3784576844
73759.2,71787.34140806716
110776.4,112877.20262124036
10554.43,10880.002190571395
36305.82,36818.06944870202
18133.24,17629.064437797133
59990.4,60241.88762391688
153256.72,147826.12531522667
121659.87,117729.44774040993
79570.5,80352.28147795517
8060.63,6415.628431791491
78712.82,76090.92624168593
79190.05,82680.81019022036
84174.24,82252.9101539098
136273.62,132010.05304556811
75121.5,74687.20230461741
89486.66,88070.71813659399
8778.5,7122.041462319576
101301.02,101879.92097716848
52393.38,51497.96261986308
8180.85,6967.104254647886
6837.6,5201.267108861386
102693.07,105525.27596421572
61016.26,63080.1123221027
65011.93,66528.48525749538
62007.09,64034.20041813211
53520.75,51758.42003242132
62056.67,63293.64508041655
53084.66,53768.56238969928
18379.9,17769.340357788853
4939.03,4657.757773397869
39602.29,39551.885674951984
48786.3,48719.27570019401
